U, real, imaginary, magnitude, phase
439,-1.7486012637846216E-15,9.43689570931383E-16,1.986996825864056E-15,0.0
440,-0.031813093592183234,-1.0853817844491687E-13,0.031813093592183234,3.411745485562765E-12
441,6.217248937900877E-15,-3.7164715749327115E-14,3.7681166132221975E-14,0.0
442,-3.122502256758253E-14,-1.018490847215503E-13,1.0652810940293444E-13,0.0
443,1.4710455076283324E-14,7.059630657835214E-14,7.211266179427879E-14,0.0
444,-0.016236427108330842,-1.805638971674739E-13,0.016236427108330842,1.11209132380379E-11
445,2.628453010800058E-14,4.603262215852055E-14,5.3008290160950355E-14,0.0
446,-8.210099267103033E-14,-1.8880730312531568E-13,2.0588533389006469E-13,0.0
447,5.873079800267078E-14,4.864164626638967E-14,7.625822175696925E-14,0.0
448,-0.004549939064768416,3.212707877509047E-14,0.004549939064768416,-7.0609909974092545E-12
449,-9.481304630298837E-14,1.523364767663793E-13,1.794322041965885E-13,0.0
450,2.1860291354869332E-13,7.466249840604178E-14,2.310015638046844E-13,0.0
451,-2.6681434839304075E-13,3.3410774147313305E-13,4.275720751179628E-13,0.0
452,-0.013955780288585545,-5.5011550870176507E-14,0.013955780288585545,3.9418470148294425E-12
453,-1.0075273948473296E-13,-2.348121697082206E-14,1.0345280114191828E-13,0.0
454,2.7533531010703882E-14,-2.2648549702353193E-14,3.565181809581883E-14,0.0
455,-5.592748486549226E-13,-5.814793091474257E-15,5.593050761048779E-13,0.0
456,-0.0012730480895421503,6.313005673774796E-14,0.0012730480895421503,-4.958968734673062E-11
457,-6.553091402849986E-14,-5.365013988622991E-13,5.404887155848995E-13,0.0
458,-4.987676938128516E-14,-1.0808021144725899E-13,1.1903371047899884E-13,0.0
459,-1.3572476476042539E-14,-9.270362255620057E-14,9.369190868338219E-14,0.0
460,0.0167997245203704,1.7541523789077473E-14,0.0167997245203704,1.044155442418571E-12
461,1.0627609903224311E-13,-6.621092563108277E-14,1.2521380075069968E-13,0.0
462,-3.982925100842749E-14,4.40619762898109E-14,5.939551321822365E-14,0.0
463,-5.984102102729594E-14,-1.5654838536605098E-13,1.6759577786539516E-13,0.0
464,-4.816578726567211E-4,-6.716849298982197E-15,4.816578726567211E-4,1.3945270450856543E-11
465,5.140332604014475E-14,-1.3530843112619095E-13,1.4474347467786097E-13,0.0
466,4.4825254619240695E-14,1.7034984534092246E-14,4.7953041089763235E-14,0.0
467,2.298161660974074E-14,5.850181450384184E-14,6.28539338644689E-14,0.0
468,0.020538548928798556,3.28279070593851E-14,0.020538548928798556,1.5983557150600236E-12
469,-5.5011550870176507E-14,-3.4763858458575214E-14,6.507531470588421E-14,0.0
470,-1.9872992140790302E-14,9.055256544598933E-14,9.270762064403386E-14,0.0
471,-8.854028621385623E-15,2.3363255774455638E-14,2.49847061862042E-14,0.0
472,-0.006519263622845467,8.023443021087928E-14,0.006519263622845467,-1.2307284204570839E-11
473,3.7442271505483404E-14,2.0893009544664665E-14,4.287705147656242E-14,0.0
474,5.206945985491984E-14,1.4170609130559342E-13,1.5096968226333488E-13,0.0
475,6.52811138479592E-14,-4.6351811278100286E-15,6.544546377953034E-14,0.0
476,0.005346229244179906,-1.2739809207573671E-14,0.005346229244179906,-2.3829522876226596E-12
477,1.790234627208065E-14,-1.0845491171806998E-14,2.0931284738477556E-14,0.0
478,-1.170175067954915E-13,2.7267771374184235E-13,2.9672585406079973E-13,0.0
479,-2.9054536554440347E-13,2.411473798424879E-13,3.7758266412035944E-13,0.0
480,-0.008329074752753435,-7.820827319093837E-14,0.008329074752753435,9.389791244829948E-12
481,1.7660872764224678E-13,2.671474153004283E-15,1.7662893153037946E-13,0.0
482,-3.885780586188048E-15,-3.502753642692369E-14,3.524241193368385E-14,0.0
483,-7.605027718682322E-15,-5.759281940243E-16,7.626804041444787E-15,0.0
484,-0.01394800025956297,-3.293892936184761E-14,0.01394800025956297,2.361552104163761E-12
485,7.521760991835436E-15,-1.86316240213813E-13,1.8646800866590914E-13,0.0
486,-1.124100812432971E-14,-1.0650508253107205E-13,1.0709665199529683E-13,0.0
487,-1.1066147997951248E-13,-6.636011185001678E-14,1.2903343596139248E-13,0.0
488,-0.006711983646865677,-7.410044799982529E-14,0.006711983646865677,1.1040022130332259E-11
489,-1.3405943022348765E-13,7.375350330462993E-14,1.530082026610084E-13,0.0
490,1.2514989045087077E-13,-9.980904991380157E-14,1.6007604919087893E-13,0.0
491,3.3362201889985954E-14,-4.607078607499204E-14,5.688192898026457E-14,0.0
492,0.014878259817365125,-1.3492679196147606E-14,0.014878259817365125,-9.068721316722577E-13
493,4.85722573273506E-14,4.8367559957185335E-14,6.854695498770374E-14,0.0
494,3.272382365082649E-14,7.150530167976399E-15,3.349595074055268E-14,0.0
495,-3.4416913763379853E-15,6.502437477351464E-14,6.511539414160407E-14,0.0
496,-3.411514646596281E-4,3.949271465408799E-14,3.411514646596281E-4,-1.1576299311360267E-10
497,-5.306866057708248E-14,1.280572869966079E-13,1.3861800564276343E-13,0.0
498,-9.9253938401489E-14,-4.75626482643321E-14,1.1006157275872058E-13,0.0
